"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 18, 2017","83.40","83.40","83.40","83.40","0.04K","-0.12%"
"Jul 17, 2017","83.50","83.50","83.50","83.50","0.10K","0.24%"
"Jul 14, 2017","83.30","83.30","83.30","83.30","0.04K","0.18%"
"Jul 13, 2017","83.15","84.15","84.15","83.25","0.09K","-1.36%"
"Jul 12, 2017","84.30","84.50","84.50","84.50","0.01K","-0.41%"
"Jul 11, 2017","84.65","84.65","84.65","84.65","-","0.00%"
"Jul 10, 2017","84.65","84.90","84.90","84.90","0.02K","-0.94%"
"Jul 07, 2017","85.45","85.45","85.45","85.45","0.05K","-0.06%"
"Jul 06, 2017","85.50","84.40","85.50","84.40","0.46K","1.73%"
"Jul 05, 2017","84.05","84.05","84.05","84.05","0.05K","2.81%"
"Jul 04, 2017","81.75","81.75","81.75","81.75","0.04K","1.30%"
"Jul 03, 2017","80.70","80.70","80.70","80.70","0.05K","2.15%"
"Jun 30, 2017","79.00","79.00","79.00","79.00","-","0.00%"
"Jun 29, 2017","79.00","79.00","79.00","79.00","-","-0.06%"
"Jun 28, 2017","79.05","79.05","79.05","79.05","-","-0.06%"
"Jun 27, 2017","79.10","79.10","79.10","79.10","-","0.25%"
"Jun 26, 2017","78.90","78.90","78.90","78.90","-","0.06%"
"Jun 23, 2017","78.85","78.85","78.85","78.85","-","-0.06%"
"Jun 22, 2017","78.90","78.90","78.90","78.90","-","-0.19%"
"Jun 21, 2017","79.05","79.05","79.05","79.05","-","0.00%"
"Jun 20, 2017","79.05","79.05","79.05","79.05","-","-0.13%"
"Jun 19, 2017","79.15","79.15","79.15","79.15","-","0.76%"
"Jun 16, 2017","78.55","78.55","78.55","78.55","0.01K","0.32%"
"Jun 15, 2017","78.30","78.30","78.30","78.30","-","0.19%"
